_id,userId,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,ratings_got_dict,UTT,max_rating_with_variance,got_feedback_classifier,got_feedback_classifier_int,time_stamp
5da78237b65aa872abc5487b,5d9425e5a9cf770a818c2caf,1,1,1,2,3,"{'chatty_score': 18.990000000000002, 'safety_score': 4.24, 'punctuality_score': 0.0, 'friendliness_score': 2.66, 'comfortibility_score': 0.33}",15,18.99,chatty_score,1,48:55.3
5da78238b65aa872abc5487c,5da74659c2a44d9c0fc1ed43,5,3,1,3,4,"{'chatty_score': 21.4, 'safety_score': 0.0, 'punctuality_score': 14.74, 'friendliness_score': 0.0, 'comfortibility_score': 17.32}",20,21.4,chatty_score,1,48:56.2
5da78239b65aa872abc5487d,5da74676c2a44d9c0fc21f4c,2,4,3,1,3,"{'chatty_score': 34.75, 'safety_score': 0.33, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 4.33}",15,34.75,chatty_score,1,48:57.0
5da7823bb65aa872abc5487e,5d9426a5a9cf770a818d6bbc,2,2,2,4,4,"{'chatty_score': 72.3, 'safety_score': 50.63, 'punctuality_score': 60.33, 'friendliness_score': 105.28999999999999, 'comfortibility_score': 76.28999999999999}",20,105.29,friendliness_score,4,48:59.8
5da7824ab65aa872abc5488a,5d942671a9cf770a818d114f,2,3,1,4,1,"{'chatty_score': 4.24, 'safety_score': 32.0, 'punctuality_score': 4.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",15,32,safety_score,2,49:14.6
5da7824bb65aa872abc5488b,5da7468ac2a44d9c0fc24065,2,3,2,4,2,"{'chatty_score': 8.48, 'safety_score': 0.5, 'punctuality_score': 1.72, 'friendliness_score': 18.0, 'comfortibility_score': 90.25}",30,90.25,comfortibility_score,5,49:15.4
5da7824db65aa872abc5488c,5d9426a0a9cf770a818d632c,3,3,4,5,2,"{'chatty_score': 84.6, 'safety_score': 0.0, 'punctuality_score': 13.5, 'friendliness_score': 8.5, 'comfortibility_score': 73.0}",15,84.6,chatty_score,1,49:17.5
5da78286b65aa872abc54898,5d942642a9cf770a818cc23b,1,2,5,5,2,"{'chatty_score': 0.5, 'safety_score': 0.0, 'punctuality_score': 32.5, 'friendliness_score': 40, 'comfortibility_score': 0.0}",15,40,friendliness_score,4,50:14.7
5da78287b65aa872abc54899,5da746d0c2a44d9c0fc2b600,3,3,4,1,3,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 32, 'comfortibility_score': 4}",10,32,friendliness_score,4,50:15.4
5da78288b65aa872abc5489a,5d942772a9cf770a818ebe00,5,3,4,2,5,"{'chatty_score': 62.5, 'safety_score': 0.5, 'punctuality_score': 0, 'friendliness_score': 8, 'comfortibility_score': 32.0}",20,62.5,chatty_score,1,50:16.1
5da78298b65aa872abc548ad,5d942601a9cf770a818c5917,1,1,2,1,2,"{'chatty_score': 6.99, 'safety_score': 12.44, 'punctuality_score': 28.66, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",15,28.66,punctuality_score,3,50:32.7
5da78299b65aa872abc548ae,5da74658c2a44d9c0fc1ea9f,4,4,5,5,4,"{'chatty_score': 4.91, 'safety_score': 15.1, 'punctuality_score': 0.99, 'friendliness_score': 0.0, 'comfortibility_score': 3.0}",30,15.1,safety_score,2,50:33.6
5da7829ab65aa872abc548af,5da7466fc2a44d9c0fc2124c,1,4,5,5,2,"{'chatty_score': 8.0, 'safety_score': 0.33, 'punctuality_score': 9, 'friendliness_score': 2.66, 'comfortibility_score': 9.0}",25,9,punctuality_score,3,50:34.5
5da7829cb65aa872abc548b0,5d9426a3a9cf770a818d682e,5,3,4,4,5,"{'chatty_score': 27.66, 'safety_score': 21.32, 'punctuality_score': 45.65, 'friendliness_score': 73.3, 'comfortibility_score': 2.33}",10,73.3,friendliness_score,4,50:36.3
5da782e7b65aa872abc548c3,5d94265ba9cf770a818ced0a,2,3,4,5,1,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 18.990000000000002, 'friendliness_score': 35.33, 'comfortibility_score': 0.0}",15,35.33,friendliness_score,4,51:52.0
5da782e8b65aa872abc548c4,5da7465cc2a44d9c0fc1f15e,2,3,4,5,2,"{'chatty_score': 2.0, 'safety_score': 0.0, 'punctuality_score': 4.66, 'friendliness_score': 28.0, 'comfortibility_score': 0.33}",25,28,friendliness_score,4,51:52.9
5da782eab65aa872abc548c5,5da74676c2a44d9c0fc21e48,2,1,4,5,2,"{'chatty_score': 10.0, 'safety_score': 9.0, 'punctuality_score': 31.65, 'friendliness_score': 41.65, 'comfortibility_score': 0.0}",10,41.65,friendliness_score,4,51:54.8
5da782ebb65aa872abc548c6,5d9426c8a9cf770a818da686,3,1,3,4,5,"{'chatty_score': 0.0, 'safety_score': 0, 'punctuality_score': 48.64, 'friendliness_score': 0.0, 'comfortibility_score': 0}",25,48.64,punctuality_score,3,51:55.7
5da78316b65aa872abc548d2,5d942658a9cf770a818ce80f,4,5,1,3,2,"{'chatty_score': 62.5, 'safety_score': 32.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 4}",15,62.5,chatty_score,1,52:38.4
5da78317b65aa872abc548d3,5d942646a9cf770a818cc906,2,3,1,2,1,"{'chatty_score': 4.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 63.0, 'comfortibility_score': 0}",30,63,friendliness_score,4,52:39.1
5da78317b65aa872abc548d4,5d9426eea9cf770a818de534,3,1,1,5,5,"{'chatty_score': 0.0, 'safety_score': 0.5, 'punctuality_score': 4, 'friendliness_score': 0.0, 'comfortibility_score': 0}",10,4,punctuality_score,3,52:39.8
5da7833bb65aa872abc548e0,5d9425b3a9cf770a818bdf29,1,4,1,3,2,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 9.41, 'comfortibility_score': 0.17}",15,9.41,friendliness_score,4,53:15.9
5da7833cb65aa872abc548e1,5da74705c2a44d9c0fc30be3,1,4,1,1,3,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 22.5, 'friendliness_score': 11.88, 'comfortibility_score': 62.5}",20,62.5,comfortibility_score,5,53:16.6
5da7833db65aa872abc548e2,5d9426a2a9cf770a818d65dd,5,3,1,3,4,"{'chatty_score': 62.5, 'safety_score': 18.0, 'punctuality_score': 68.0, 'friendliness_score': 4.0, 'comfortibility_score': 32.5}",10,68,punctuality_score,3,53:18.0
5da7839bb65aa872abc548ee,5d942653a9cf770a818cdff2,4,2,3,4,5,"{'chatty_score': 0.0, 'safety_score': 62.5, 'punctuality_score': 0.5, 'friendliness_score': 4.0, 'comfortibility_score': 0}",15,62.5,safety_score,2,54:51.8
5da7839cb65aa872abc548ef,5da746b9c2a44d9c0fc28e0b,2,5,3,5,5,"{'chatty_score': 2.5, 'safety_score': 10.41, 'punctuality_score': 2.5, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",25,10.41,safety_score,2,54:52.5
5da7839db65aa872abc548f0,5d9426a1a9cf770a818d649c,1,3,4,4,4,"{'chatty_score': 2.0, 'safety_score': 66.5, 'punctuality_score': 136.0, 'friendliness_score': 22.5, 'comfortibility_score': 0.5}",10,136,punctuality_score,3,54:53.8
5da783ceb65aa872abc548fc,5d942680a9cf770a818d2c75,3,5,5,3,3,"{'chatty_score': 0.5, 'safety_score': 62.5, 'punctuality_score': 0.5, 'friendliness_score': 62.5, 'comfortibility_score': 62.5}",15,62.5,safety_score,2,55:42.9
5da783cfb65aa872abc548fd,5d94266fa9cf770a818d0e4d,2,4,1,4,4,"{'chatty_score': 23.0, 'safety_score': 45.5, 'punctuality_score': 32.0, 'friendliness_score': 32.0, 'comfortibility_score': 32}",20,45.5,safety_score,2,55:43.5
5da783d0b65aa872abc548fe,5d9426fba9cf770a818dfa50,3,5,5,2,1,"{'chatty_score': 9.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 13.5, 'comfortibility_score': 0.0}",30,13.5,friendliness_score,4,55:44.1
5da783fcb65aa872abc5490a,5d94262aa9cf770a818c9c5e,3,1,5,1,4,"{'chatty_score': 0.0, 'safety_score': 0.5, 'punctuality_score': 62.5, 'friendliness_score': 0.0, 'comfortibility_score': 27.68}",15,62.5,punctuality_score,3,56:28.3
5da783fcb65aa872abc5490b,5d9425f7a9cf770a818c48b7,1,2,4,1,3,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.25, 'comfortibility_score': 34.6}",15,34.6,comfortibility_score,5,56:28.9
5da783fdb65aa872abc5490c,5d9426b6a9cf770a818d8911,2,3,4,3,4,"{'chatty_score': 62.5, 'safety_score': 17.5, 'punctuality_score': 0.0, 'friendliness_score': 27.5, 'comfortibility_score': 0.0}",20,62.5,chatty_score,1,56:29.9
5da7845fb65aa872abc54918,5d9425f9a9cf770a818c4c26,2,3,3,1,4,"{'chatty_score': 62.5, 'safety_score': 13.5, 'punctuality_score': 0.0, 'friendliness_score': 0, 'comfortibility_score': 8}",15,62.5,chatty_score,1,58:07.6
5da78460b65aa872abc54919,5da746a5c2a44d9c0fc26cce,5,5,2,3,5,"{'chatty_score': 63.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 17.5, 'comfortibility_score': 0.0}",25,63,chatty_score,1,58:08.3
5da78461b65aa872abc5491a,5d9426efa9cf770a818de6ca,5,3,5,4,2,"{'chatty_score': 0.0, 'safety_score': 13.5, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.5}",30,13.5,safety_score,2,58:09.0
5da78499b65aa872abc5492d,5d9425eea9cf770a818c3997,4,4,1,2,1,"{'chatty_score': 1.0, 'safety_score': 2.0, 'punctuality_score': 9.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",15,9,punctuality_score,3,59:05.3
5da7849ab65aa872abc5492e,5da746cfc2a44d9c0fc2b3b9,4,1,3,1,4,"{'chatty_score': 2.0, 'safety_score': 27.990000000000002, 'punctuality_score': 21.32, 'friendliness_score': 41.65, 'comfortibility_score': 0.0}",10,41.65,friendliness_score,4,59:06.2
5da7849bb65aa872abc5492f,5da746d9c2a44d9c0fc2c4e0,5,1,3,5,2,"{'chatty_score': 9.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 9.66, 'comfortibility_score': 62.97}",15,62.97,comfortibility_score,5,59:07.1
5da7849bb65aa872abc54930,5d9426cda9cf770a818daf77,2,2,3,2,5,"{'chatty_score': 0.33, 'safety_score': 32.65, 'punctuality_score': 21.32, 'friendliness_score': 85.65, 'comfortibility_score': 0.33}",30,85.65,friendliness_score,4,59:07.9
5da784b2b65aa872abc5493c,5d942692a9cf770a818d4abd,5,5,2,5,2,"{'chatty_score': 0.0, 'safety_score': 0.5, 'punctuality_score': 13.5, 'friendliness_score': 70.5, 'comfortibility_score': 0.5}",15,70.5,friendliness_score,4,59:31.0
5da784b3b65aa872abc5493d,5d942642a9cf770a818cc28f,5,1,2,1,2,"{'chatty_score': 45.5, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 32.0}",25,45.5,chatty_score,1,59:31.6
5da784b4b65aa872abc5493e,5d9426b8a9cf770a818d8bff,4,4,5,1,4,"{'chatty_score': 0.0, 'safety_score': 0.5, 'punctuality_score': 32, 'friendliness_score': 40.0, 'comfortibility_score': 0}",25,40,friendliness_score,4,59:32.2
5da784fdb65aa872abc5494a,5d942654a9cf770a818ce0a9,2,4,2,5,3,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 32.0, 'comfortibility_score': 0}",15,32,friendliness_score,4,00:45.7
5da784feb65aa872abc5494b,5da74674c2a44d9c0fc21ac4,2,3,3,5,4,"{'chatty_score': 15.34, 'safety_score': 6.75, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0}",25,15.34,chatty_score,1,00:46.4
5da784ffb65aa872abc5494c,5d942789a9cf770a818ee0aa,4,4,4,3,1,"{'chatty_score': 0.5, 'safety_score': 13.5, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 6}",10,13.5,safety_score,2,00:47.5
5da78511b65aa872abc5495f,5d942686a9cf770a818d35c1,1,1,5,2,4,"{'chatty_score': 0.0, 'safety_score': 0.72, 'punctuality_score': 0.0, 'friendliness_score': 69.25, 'comfortibility_score': 21.32}",15,69.25,friendliness_score,4,01:05.2
5da78511b65aa872abc54960,5d9425f5a9cf770a818c45ad,4,2,5,1,5,"{'chatty_score': 16.33, 'safety_score': 21.32, 'punctuality_score': 4.98, 'friendliness_score': 12.99, 'comfortibility_score': 0.0}",10,21.32,safety_score,2,01:06.0
5da78512b65aa872abc54961,5da74662c2a44d9c0fc1fd25,2,3,5,2,2,"{'chatty_score': 41.65, 'safety_score': 21.32, 'punctuality_score': 2.66, 'friendliness_score': 0.0, 'comfortibility_score': 0.33}",30,41.65,chatty_score,1,01:06.9
5da78515b65aa872abc54962,5d9426ada9cf770a818d794d,3,4,4,3,1,"{'chatty_score': 75.3, 'safety_score': 57.5, 'punctuality_score': 17.65, 'friendliness_score': 17.32, 'comfortibility_score': 36.64}",10,75.3,chatty_score,1,01:09.1
5da78536b65aa872abc54975,5d94269ca9cf770a818d5c8e,1,1,4,1,3,"{'chatty_score': 2.66, 'safety_score': 8.0, 'punctuality_score': 0.0, 'friendliness_score': 48.64, 'comfortibility_score': 0.33}",15,48.64,friendliness_score,4,01:42.1
5da78536b65aa872abc54976,5d942673a9cf770a818d15c1,4,5,5,1,4,"{'chatty_score': 31.65, 'safety_score': 37.32, 'punctuality_score': 45.31, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",15,45.31,punctuality_score,3,01:42.9
5da78537b65aa872abc54977,5da7464ac2a44d9c0fc1d5ae,5,1,3,2,2,"{'chatty_score': 12.66, 'safety_score': 41.65, 'punctuality_score': 0.0, 'friendliness_score': 21.32, 'comfortibility_score': 2.66}",10,41.65,safety_score,2,01:43.8
5da78538b65aa872abc54978,5d9426cba9cf770a818dac68,2,5,2,4,1,"{'chatty_score': 2.66, 'safety_score': 21.32, 'punctuality_score': 2.0, 'friendliness_score': 46.31, 'comfortibility_score': 0.0}",15,46.31,friendliness_score,4,01:44.6
5da78561b65aa872abc5498b,5d9425b6a9cf770a818be437,3,2,3,3,3,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 48.64, 'friendliness_score': 9.0, 'comfortibility_score': 0.0}",15,48.64,punctuality_score,3,02:25.6
5da78562b65aa872abc5498c,5d942649a9cf770a818ccd96,4,2,4,1,2,"{'chatty_score': 2.33, 'safety_score': 9.0, 'punctuality_score': 0.0, 'friendliness_score': 0.33, 'comfortibility_score': 42.64}",30,42.64,comfortibility_score,5,02:26.4
5da78563b65aa872abc5498d,5da74699c2a44d9c0fc25a0c,5,3,4,4,5,"{'chatty_score': 6.99, 'safety_score': 11.66, 'punctuality_score': 0.0, 'friendliness_score': 15.99, 'comfortibility_score': 0.0}",15,15.99,friendliness_score,4,02:27.3
5da78564b65aa872abc5498e,5d9426d3a9cf770a818db947,5,2,2,4,1,"{'chatty_score': 24.310000000000002, 'safety_score': 0.33, 'punctuality_score': 11.33, 'friendliness_score': 2.33, 'comfortibility_score': 0.0}",20,24.31,chatty_score,1,02:28.1
5da785a5b65aa872abc5499a,5d94264aa9cf770a818cd015,1,1,3,1,5,"{'chatty_score': 0.0, 'safety_score': 1.5, 'punctuality_score': 0.5, 'friendliness_score': 0.0, 'comfortibility_score': 4.0}",15,4,comfortibility_score,5,03:34.0
5da785a6b65aa872abc5499b,5d94268ba9cf770a818d3ecb,5,4,1,1,4,"{'chatty_score': 0.0, 'safety_score': 14.32, 'punctuality_score': 0.0, 'friendliness_score': 28.35, 'comfortibility_score': 0.0}",10,28.35,friendliness_score,4,03:34.6
5da785a7b65aa872abc5499c,5d9426c4a9cf770a818da06a,2,2,4,4,4,"{'chatty_score': 76.0, 'safety_score': 5.0, 'punctuality_score': 8.0, 'friendliness_score': 21.5, 'comfortibility_score': 8.5}",20,76,chatty_score,1,03:35.6
5da785bab65aa872abc549a8,5d942655a9cf770a818ce20c,1,1,1,3,2,"{'chatty_score': 0.5, 'safety_score': 32, 'punctuality_score': 0.2, 'friendliness_score': 0.0, 'comfortibility_score': 0}",15,32,safety_score,2,03:54.0
5da785bab65aa872abc549a9,5da746d2c2a44d9c0fc2b840,1,3,1,4,4,"{'chatty_score': 62.5, 'safety_score': 0.0, 'punctuality_score': 13.5, 'friendliness_score': 27.509999999999998, 'comfortibility_score': 16.0}",15,62.5,chatty_score,1,03:54.7
5da785bbb65aa872abc549aa,5d9426afa9cf770a818d7d0b,5,2,1,5,2,"{'chatty_score': 0.0, 'safety_score': 102.5, 'punctuality_score': 0.2, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",30,102.5,safety_score,2,03:55.7
5da785dab65aa872abc549b6,5d942640a9cf770a818cbea7,2,1,2,4,3,"{'chatty_score': 62.7, 'safety_score': 0.0, 'punctuality_score': 0, 'friendliness_score': 0.0, 'comfortibility_score': 62.5}",15,62.7,chatty_score,1,04:26.7
5da785dbb65aa872abc549b7,5da74655c2a44d9c0fc1e74b,2,2,3,5,1,"{'chatty_score': 13.5, 'safety_score': 0.0, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 0}",30,13.5,chatty_score,1,04:27.5
5da785dcb65aa872abc549b8,5d9426a7a9cf770a818d6f60,1,2,3,2,1,"{'chatty_score': 0.2, 'safety_score': 0.0, 'punctuality_score': 0, 'friendliness_score': 0.5, 'comfortibility_score': 0.0}",10,0.5,friendliness_score,4,04:28.1
5da78625b65aa872abc549c4,5d9425c6a9cf770a818bfc56,3,4,4,5,3,"{'chatty_score': 0.0, 'safety_score': 13.48, 'punctuality_score': 13.5, 'friendliness_score': 4.0, 'comfortibility_score': 0.0}",15,13.5,punctuality_score,3,05:41.1
5da78625b65aa872abc549c5,5d942628a9cf770a818c9768,3,2,3,4,1,"{'chatty_score': 0.7, 'safety_score': 0.0, 'punctuality_score': 18.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",30,18,punctuality_score,3,05:41.7
5da78626b65aa872abc549c6,5d9426ada9cf770a818d79bb,2,1,1,2,3,"{'chatty_score': 14.0, 'safety_score': 4.0, 'punctuality_score': 8.5, 'friendliness_score': 79.0, 'comfortibility_score': 72.0}",20,79,friendliness_score,4,05:43.0
5da78655b65aa872abc549d9,5d94268ca9cf770a818d3ff6,4,2,5,5,2,"{'chatty_score': 29.550000000000004, 'safety_score': 0.0, 'punctuality_score': 5.07, 'friendliness_score': 28.0, 'comfortibility_score': 0.0}",15,29.55,chatty_score,1,06:29.2
5da78655b65aa872abc549da,5d94261da9cf770a818c85f0,3,2,4,4,2,"{'chatty_score': 17.32, 'safety_score': 16.78, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",15,17.32,chatty_score,1,06:29.9
5da78656b65aa872abc549db,5da746fdc2a44d9c0fc2fe24,3,2,5,5,1,"{'chatty_score': 0.99, 'safety_score': 41.65, 'punctuality_score': 0.0, 'friendliness_score': 35.0, 'comfortibility_score': 0.0}",25,41.65,safety_score,2,06:30.8
5da78658b65aa872abc549dc,5d9426e2a9cf770a818dd3c5,1,2,2,5,2,"{'chatty_score': 129.92, 'safety_score': 43.66, 'punctuality_score': 20.66, 'friendliness_score': 127.61000000000001, 'comfortibility_score': 49.65}",20,129.92,chatty_score,1,06:32.5
5da78674b65aa872abc549ef,5d942653a9cf770a818cde90,1,4,4,5,1,"{'chatty_score': 0.0, 'safety_score': 12.99, 'punctuality_score': 73.3, 'friendliness_score': 0.0, 'comfortibility_score': 0}",15,73.3,punctuality_score,3,07:00.7
5da78675b65aa872abc549f0,5d942695a9cf770a818d5004,1,3,4,5,4,"{'chatty_score': 21.32, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 43.31, 'comfortibility_score': 9.0}",10,43.31,friendliness_score,4,07:01.5
5da78676b65aa872abc549f1,5da7467dc2a44d9c0fc22adf,5,5,3,5,5,"{'chatty_score': 41.65, 'safety_score': 0.0, 'punctuality_score': 27.990000000000002, 'friendliness_score': 18.990000000000002, 'comfortibility_score': 9.0}",15,41.65,chatty_score,1,07:02.3
5da78677b65aa872abc549f2,5d9426bfa9cf770a818d96e9,2,5,4,3,1,"{'chatty_score': 9.0, 'safety_score': 17.65, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 30.32}",10,30.32,comfortibility_score,5,07:03.1
5da786aeb65aa872abc549fe,5d94264fa9cf770a818cd8b3,2,1,3,1,3,"{'chatty_score': 2.62, 'safety_score': 10.04, 'punctuality_score': 94.95, 'friendliness_score': 29.15, 'comfortibility_score': 3.61}",15,94.95,punctuality_score,3,07:58.2
5da786aeb65aa872abc549ff,5da746efc2a44d9c0fc2e703,1,1,5,5,5,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 61.15, 'comfortibility_score': 0.0}",15,61.15,friendliness_score,4,07:58.9
5da786b0b65aa872abc54a00,5d9426a1a9cf770a818d64e9,4,5,1,5,3,"{'chatty_score': 32.5, 'safety_score': 4.5, 'punctuality_score': 27.5, 'friendliness_score': 27.5, 'comfortibility_score': 4.5}",20,32.5,chatty_score,1,08:00.7
5da786cab65aa872abc54a13,5d9425b2a9cf770a818bde6e,2,4,2,4,5,"{'chatty_score': 0.0, 'safety_score': 17.35, 'punctuality_score': 49.989999999999995, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",15,49.99,punctuality_score,3,08:26.6
5da786cbb65aa872abc54a14,5d94267aa9cf770a818d2121,2,3,1,2,4,"{'chatty_score': 3.63, 'safety_score': 0.0, 'punctuality_score': 21.85, 'friendliness_score': 0.33, 'comfortibility_score': 0.0}",15,21.85,punctuality_score,3,08:27.4
5da786ccb65aa872abc54a15,5d942605a9cf770a818c5f55,4,3,4,2,5,"{'chatty_score': 9.0, 'safety_score': 33.79, 'punctuality_score': 0.0, 'friendliness_score': 0.33, 'comfortibility_score': 17.08}",10,33.79,safety_score,2,08:28.1
5da786cdb65aa872abc54a16,5d9426a6a9cf770a818d6d9f,1,4,4,3,5,"{'chatty_score': 7.33, 'safety_score': 9.0, 'punctuality_score': 2.0, 'friendliness_score': 25.0, 'comfortibility_score': 2.99}",15,25,friendliness_score,4,08:29.4
5da7871fb65aa872abc54a29,5d942626a9cf770a818c944c,4,3,4,5,4,"{'chatty_score': 34.31, 'safety_score': 2.66, 'punctuality_score': 0.0, 'friendliness_score': 9, 'comfortibility_score': 0.0}",15,34.31,chatty_score,1,09:51.1
5da7871fb65aa872abc54a2a,5d942615a9cf770a818c79ec,1,2,3,4,3,"{'chatty_score': 19.32, 'safety_score': 44.31, 'punctuality_score': 2.33, 'friendliness_score': 21.32, 'comfortibility_score': 0.0}",30,44.31,safety_score,2,09:51.9
5da78720b65aa872abc54a2b,5da7465ec2a44d9c0fc1f59b,3,3,2,4,2,"{'chatty_score': 1.33, 'safety_score': 0.0, 'punctuality_score': 6.99, 'friendliness_score': 0.0, 'comfortibility_score': 50.98}",15,50.98,comfortibility_score,5,09:52.7
5da78721b65aa872abc54a2c,5d9426cfa9cf770a818db221,1,1,5,3,5,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 9.32, 'friendliness_score': 21.32, 'comfortibility_score': 0.0}",25,21.32,friendliness_score,4,09:53.5
5da78748b65aa872abc54a38,5d942635a9cf770a818cad7e,1,1,5,1,3,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 13.25, 'comfortibility_score': 0}",15,13.25,friendliness_score,4,10:32.0
5da78748b65aa872abc54a39,5da7464dc2a44d9c0fc1da9d,3,1,5,5,2,"{'chatty_score': 0.0, 'safety_score': 32.0, 'punctuality_score': 12.75, 'friendliness_score': 32.0, 'comfortibility_score': 0}",15,32,safety_score,2,10:32.7
5da78749b65aa872abc54a3a,5d9426dea9cf770a818dcd08,2,1,3,1,1,"{'chatty_score': 36.0, 'safety_score': 13.5, 'punctuality_score': 0.0, 'friendliness_score': 14.5, 'comfortibility_score': 4.0}",10,36,chatty_score,1,10:33.7
5da7875eb65aa872abc54a4d,5d942638a9cf770a818cb26a,4,3,3,4,3,"{'chatty_score': 44.31, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.33}",15,44.31,chatty_score,1,10:54.5
5da7875fb65aa872abc54a4e,5d9425d0a9cf770a818c0b1b,5,1,3,1,3,"{'chatty_score': 21.650000000000002, 'safety_score': 42.980000000000004, 'punctuality_score': 41.65, 'friendliness_score': 14.32, 'comfortibility_score': 0.0}",20,42.98,safety_score,2,10:55.2
5da7875fb65aa872abc54a4f,5d94267aa9cf770a818d206e,5,1,1,4,2,"{'chatty_score': 41.65, 'safety_score': 41.65, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",20,41.65,chatty_score,1,10:56.0
5da78760b65aa872abc54a50,5d9426c3a9cf770a818d9f1e,1,5,2,2,4,"{'chatty_score': 73.3, 'safety_score': 31.65, 'punctuality_score': 9.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",25,73.3,chatty_score,1,10:56.8
